instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,struc_judge_respond.rt,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining,connected,dimensionality
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,9,1,0.66911,9,1,0.514345,0,15,15,16,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,1,1,0.62,9,1,0.384015,0,16,16,19,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_d_22_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,1,1,0.79989,9,1,0.810585,0,17,17,11,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_d_24_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,1,0,1.003955,1,1,0.536515,0,18,18,10,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_s_24_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,9,1,0.56584,1,1,0.327715,0,19,19,6,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_s_22_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,9,0,0.768495,1,0,0.79054,0,20,20,9,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_d_23_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,1,1,1.089475,1,1,0.839435,0,21,21,17,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_d_21_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,1,1,0.81697,9,1,0.842585,0,22,22,23,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_d_24_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,9,1,0.72414,9,1,0.63342,0,23,23,22,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,3,3,3,1,Stimuli/trialListSquares4.xlsx,Instructions/instr_18.png,Progress: 48 of 192 trials completed,,
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,9,1,0.619995,1,1,0.431345,0,0,0,20,1,Stimuli/testStimuliCube/6u_s_11_s.png,Stimuli/testStimuliCube/6u_s_11_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,1,1,1.0529,9,0,0.574745,0,1,1,21,1,Stimuli/testStimuliCube/6u_s_11_s.png,Stimuli/testStimuliCube/6u_d_11_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,9,0,0.67359,9,0,1.44629,0,2,2,23,1,Stimuli/testStimuliCube/6u_s_12_s.png,Stimuli/testStimuliCube/6u_d_12_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,,0,,1,1,0.758,0,3,3,12,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_s_7_s.png,0,9,,,,,,,,,s,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,9,1,0.73343,1,1,0.39027,0,4,4,10,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_s_12.png,0,9,,,,,,,,,c,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,1,1,0.57878,9,1,0.803105,0,5,5,19,1,Stimuli/testStimuliCube/6u_s_10_s.png,Stimuli/testStimuliCube/6u_d_10_s.png,1,1,,,,,,,,,s,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,9,0,0.877355,1,1,0.828835,0,6,6,5,1,Stimuli/testStimuliCube/6u_s_9.png,Stimuli/testStimuliCube/6u_d_9.png,1,1,,,,,,,,,c,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,1,1,1.021125,9,1,0.69402,0,7,7,1,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_d_7.png,1,1,,,,,,,,,c,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,1,1,0.7437,9,1,0.82904,0,8,8,11,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_d_12.png,1,1,,,,,,,,,c,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,9,0,0.675305,1,1,0.441885,0,9,9,7,1,Stimuli/testStimuliCube/6u_s_10.png,Stimuli/testStimuliCube/6u_d_10.png,1,1,,,,,,,,,c,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,1,0,1.399735,1,1,1.335275,0,10,10,2,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_s_8.png,0,9,,,,,,,,,c,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,9,1,0.604615,1,1,0.78603,0,11,11,8,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_s_11.png,0,9,,,,,,,,,c,3D
,,,,,,,19,Male,B,2020-05-20_15h38.33.450,Remembering_Displays,2020.1.2,Win32,60,9,0,0.706495,1,1,1.109935,0,12,12,9,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_d_11.png,1,1,,,,,,,,,c,3D
