instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,struc_judge_respond.rt,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining,connected,dimensionality
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,1.04022,1,1,0.93104,0,6,6,3,1,Stimuli/practiceStimuliSquare/practice4_s.png,Stimuli/practiceStimuliSquare/practice4_d.png,1,1,,,,,,,,,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.78598,9,1,0.50157,0,7,7,5,1,Stimuli/practiceStimuliSquare/practice2_s.png,Stimuli/practiceStimuliSquare/practice2_s.png,0,9,,,,,,,,,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,0,0,0,1,Stimuli/practiceListSquares.xlsx,Instructions/instr_practice_A.png,Practice trials completed,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.857175,9,1,2.24672,0,0,0,4,1,Stimuli/testStimuliSquare/6u_s_3_2D.png,Stimuli/testStimuliSquare/6u_s_3_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.73807,1,1,1.231355,0,1,1,15,1,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,Stimuli/testStimuliSquare/6u_d_2_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.932455,9,1,0.757415,0,2,2,16,1,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,0,1.3788,9,1,1.2274,0,3,3,21,1,Stimuli/testStimuliSquare/6u_s_5_s_2D.png,Stimuli/testStimuliSquare/6u_d_5_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.771775,1,1,1.002335,0,4,4,5,1,Stimuli/testStimuliSquare/6u_s_3_2D.png,Stimuli/testStimuliSquare/6u_d_3_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.98463,9,1,0.943,0,5,5,8,1,Stimuli/testStimuliSquare/6u_s_5_2D.png,Stimuli/testStimuliSquare/6u_s_5_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.675895,9,0,0.93309,0,6,6,11,1,Stimuli/testStimuliSquare/6u_s_6_2D.png,Stimuli/testStimuliSquare/6u_d_6_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.858705,9,1,0.97593,0,7,7,7,1,Stimuli/testStimuliSquare/6u_s_4_2D.png,Stimuli/testStimuliSquare/6u_d_4_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.84465,1,1,0.62327,0,8,8,19,1,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,Stimuli/testStimuliSquare/6u_d_4_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.76717,1,1,0.744235,0,9,9,3,1,Stimuli/testStimuliSquare/6u_s_2_2D.png,Stimuli/testStimuliSquare/6u_d_2_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,1.306845,1,1,0.51842,0,10,10,2,1,Stimuli/testStimuliSquare/6u_s_2_2D.png,Stimuli/testStimuliSquare/6u_s_2_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.87982,1,1,0.76099,0,11,11,0,1,Stimuli/testStimuliSquare/6u_s_1_2D.png,Stimuli/testStimuliSquare/6u_s_1_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.66538,1,1,0.53281,0,12,12,17,1,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,Stimuli/testStimuliSquare/6u_d_3_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,1.04728,1,1,0.65274,0,13,13,23,1,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,Stimuli/testStimuliSquare/6u_d_6_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.698785,9,1,0.570575,0,14,14,20,1,Stimuli/testStimuliSquare/6u_s_5_s_2D.png,Stimuli/testStimuliSquare/6u_s_5_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,0,0.770535,1,1,0.5285,0,15,15,22,1,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.697175,1,1,0.675285,0,16,16,6,1,Stimuli/testStimuliSquare/6u_s_4_2D.png,Stimuli/testStimuliSquare/6u_s_4_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.96369,9,1,1.11266,0,17,17,12,1,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.6921,1,1,0.56775,0,18,18,14,1,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.777575,9,1,0.45739,0,19,19,18,1,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.62827,9,1,0.59823,0,20,20,1,1,Stimuli/testStimuliSquare/6u_s_1_2D.png,Stimuli/testStimuliSquare/6u_d_1_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.842635,9,1,0.474155,0,21,21,10,1,Stimuli/testStimuliSquare/6u_s_6_2D.png,Stimuli/testStimuliSquare/6u_s_6_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,0,0.78001,9,1,0.821695,0,22,22,9,1,Stimuli/testStimuliSquare/6u_s_5_2D.png,Stimuli/testStimuliSquare/6u_d_5_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.735415,9,1,0.432895,0,23,23,13,1,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,Stimuli/testStimuliSquare/6u_d_1_s_2D.png,1,1,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,1,1,1,1,Stimuli/trialListSquares1.xlsx,Instructions/instr_18.png,Progress: 24 of 192 trials completed,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,,0,,9,1,1.08624,0,0,0,3,1,Stimuli/practiceStimuliCube/practice4_s.png,Stimuli/practiceStimuliCube/practice4_d.png,1,1,,,,,,,,,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.90229,9,1,0.92761,0,1,1,5,1,Stimuli/practiceStimuliCube/practice2_s.png,Stimuli/practiceStimuliCube/practice2_s.png,0,9,,,,,,,,,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.769855,9,1,0.373245,0,2,2,2,1,Stimuli/practiceStimuliCube/practice3_s.png,Stimuli/practiceStimuliCube/practice3_s.png,0,9,,,,,,,,,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.62985,1,1,0.48651,0,3,3,7,1,Stimuli/practiceStimuliCube/practice4_s.png,Stimuli/practiceStimuliCube/practice4_s.png,0,9,,,,,,,,,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.620315,1,1,0.692375,0,4,4,1,1,Stimuli/practiceStimuliCube/practice2_s.png,Stimuli/practiceStimuliCube/practice2_d.png,1,1,,,,,,,,,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.692435,9,1,0.718925,0,5,5,0,1,Stimuli/practiceStimuliCube/practice1_s.png,Stimuli/practiceStimuliCube/practice1_s.png,0,9,,,,,,,,,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.590025,9,1,0.4263,0,6,6,6,1,Stimuli/practiceStimuliCube/practice3_s.png,Stimuli/practiceStimuliCube/practice3_d.png,1,1,,,,,,,,,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.597265,1,1,0.5342,0,7,7,4,1,Stimuli/practiceStimuliCube/practice1_s.png,Stimuli/practiceStimuliCube/practice1_d.png,1,1,,,,,,,,,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,2,2,2,1,Stimuli/practiceListCubes.xlsx,Instructions/instr_practice_B.png,Practice trials completed,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,0,1.110485,9,1,0.728925,0,0,0,9,1,Stimuli/testStimuliCube/6u_s_23.png,Stimuli/testStimuliCube/6u_d_23.png,1,1,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.68507,1,1,0.62131,0,1,1,5,1,Stimuli/testStimuliCube/6u_s_21.png,Stimuli/testStimuliCube/6u_d_21.png,1,1,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.611535,1,1,0.475835,0,2,2,15,1,Stimuli/testStimuliCube/6u_s_20_s.png,Stimuli/testStimuliCube/6u_d_20_s.png,1,1,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.74077,1,1,0.48209,0,3,3,18,1,Stimuli/testStimuliCube/6u_s_22_s.png,Stimuli/testStimuliCube/6u_s_22_s.png,0,9,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,1.005525,1,1,0.571645,0,4,4,21,1,Stimuli/testStimuliCube/6u_s_23_s.png,Stimuli/testStimuliCube/6u_d_23_s.png,1,1,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.768915,9,1,0.4531,0,5,5,2,1,Stimuli/testStimuliCube/6u_s_20.png,Stimuli/testStimuliCube/6u_s_20.png,0,9,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.62369,1,1,0.404675,0,6,6,6,1,Stimuli/testStimuliCube/6u_s_22.png,Stimuli/testStimuliCube/6u_s_22.png,0,9,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.518905,1,1,0.459005,0,7,7,8,1,Stimuli/testStimuliCube/6u_s_23.png,Stimuli/testStimuliCube/6u_s_23.png,0,9,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.67547,9,1,0.345785,0,8,8,20,1,Stimuli/testStimuliCube/6u_s_23_s.png,Stimuli/testStimuliCube/6u_s_23_s.png,0,9,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.654205,9,1,0.61596,0,9,9,13,1,Stimuli/testStimuliCube/6u_s_19_s.png,Stimuli/testStimuliCube/6u_d_19_s.png,1,1,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.74838,1,1,0.362035,0,10,10,10,1,Stimuli/testStimuliCube/6u_s_24.png,Stimuli/testStimuliCube/6u_s_24.png,0,9,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.485485,9,1,0.376455,0,11,11,0,1,Stimuli/testStimuliCube/6u_s_19.png,Stimuli/testStimuliCube/6u_s_19.png,0,9,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.585135,9,1,0.40494,0,12,12,12,1,Stimuli/testStimuliCube/6u_s_19_s.png,Stimuli/testStimuliCube/6u_s_19_s.png,0,9,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.608035,9,1,0.372135,0,13,13,7,1,Stimuli/testStimuliCube/6u_s_22.png,Stimuli/testStimuliCube/6u_d_22.png,1,1,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.88351,1,1,0.470955,0,14,14,4,1,Stimuli/testStimuliCube/6u_s_21.png,Stimuli/testStimuliCube/6u_s_21.png,0,9,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.518215,1,1,0.382225,0,15,15,14,1,Stimuli/testStimuliCube/6u_s_20_s.png,Stimuli/testStimuliCube/6u_s_20_s.png,0,9,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.652955,9,1,0.62261,0,16,16,16,1,Stimuli/testStimuliCube/6u_s_21_s.png,Stimuli/testStimuliCube/6u_s_21_s.png,0,9,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.625825,9,1,0.706175,0,17,17,19,1,Stimuli/testStimuliCube/6u_s_22_s.png,Stimuli/testStimuliCube/6u_d_22_s.png,1,1,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.78368,9,1,0.344505,0,18,18,23,1,Stimuli/testStimuliCube/6u_s_24_s.png,Stimuli/testStimuliCube/6u_d_24_s.png,1,1,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.59899,1,1,0.440335,0,19,19,3,1,Stimuli/testStimuliCube/6u_s_20.png,Stimuli/testStimuliCube/6u_d_20.png,1,1,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,0,0.61148,1,1,0.345925,0,20,20,17,1,Stimuli/testStimuliCube/6u_s_21_s.png,Stimuli/testStimuliCube/6u_d_21_s.png,1,1,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.678895,1,1,0.383135,0,21,21,11,1,Stimuli/testStimuliCube/6u_s_24.png,Stimuli/testStimuliCube/6u_d_24.png,1,1,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.631025,9,1,0.29682,0,22,22,22,1,Stimuli/testStimuliCube/6u_s_24_s.png,Stimuli/testStimuliCube/6u_s_24_s.png,0,9,,,,,,,,,s,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.552785,1,1,0.70415,0,23,23,1,1,Stimuli/testStimuliCube/6u_s_19.png,Stimuli/testStimuliCube/6u_d_19.png,1,1,,,,,,,,,c,3D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,3,3,3,1,Stimuli/trialListCubes4.xlsx,Instructions/instr_19.png,Progress: 48 of 192 trials completed,,
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.667955,9,1,0.47606,0,0,0,22,1,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.722705,9,1,0.77123,0,1,1,11,1,Stimuli/testStimuliSquare/6u_s_12_2D.png,Stimuli/testStimuliSquare/6u_d_12_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.552825,1,1,0.435815,0,2,2,9,1,Stimuli/testStimuliSquare/6u_s_11_2D.png,Stimuli/testStimuliSquare/6u_d_11_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.57133,9,1,0.47664,0,3,3,3,1,Stimuli/testStimuliSquare/6u_s_8_2D.png,Stimuli/testStimuliSquare/6u_d_8_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,0,0.802225,1,1,0.510555,0,4,4,5,1,Stimuli/testStimuliSquare/6u_s_9_2D.png,Stimuli/testStimuliSquare/6u_d_9_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.593955,1,1,0.416395,0,5,5,4,1,Stimuli/testStimuliSquare/6u_s_9_2D.png,Stimuli/testStimuliSquare/6u_s_9_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.55002,1,1,0.357375,0,6,6,20,1,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.56516,1,1,0.50202,0,7,7,12,1,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.66423,9,1,0.558725,0,8,8,16,1,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.578655,9,1,0.3777,0,9,9,6,1,Stimuli/testStimuliSquare/6u_s_10_2D.png,Stimuli/testStimuliSquare/6u_s_10_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.668635,1,1,0.71827,0,10,10,2,1,Stimuli/testStimuliSquare/6u_s_8_2D.png,Stimuli/testStimuliSquare/6u_s_8_2D.png,0,9,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.85458,9,1,0.61548,0,11,11,18,1,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,0,9,,,,,,,,,s,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,1,1,0.593525,1,1,0.448365,0,12,12,1,1,Stimuli/testStimuliSquare/6u_s_7_2D.png,Stimuli/testStimuliSquare/6u_d_7_2D.png,1,1,,,,,,,,,c,2D
,,,,,,,21,male,A,2020-05-04_22h41.59.244,Remembering_Displays,2020.1.2,Win32,60,9,1,0.574335,1,1,0.395585,0,13,13,10,1,Stimuli/testStimuliSquare/6u_s_12_2D.png,Stimuli/testStimuliSquare/6u_s_12_2D.png,0,9,,,,,,,,,c,2D
