instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining,connected,dimensionality
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,0,9,0,6.35945,0,22,22,1,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_d_1.png,1,1,0.740895,,,,,,,,,c,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,0,1,1,2.41827,0,23,23,16,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_s_3_s.png,0,9,0.662115,,,,,,,,,s,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,1,1,1,1,Stimuli/trialListCubes1.xlsx,Instructions/instr_19.png,Progress: 24 of 192 trials completed,,
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,1.407795,0,0,0,1,1,Stimuli/practiceStimuliSquare/practice2_s.png,Stimuli/practiceStimuliSquare/practice2_d.png,1,1,0.454275,,,,,,,,,,
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,0,9,1,1.176935,0,1,1,0,1,Stimuli/practiceStimuliSquare/practice1_s.png,Stimuli/practiceStimuliSquare/practice1_s.png,0,9,0.461455,,,,,,,,,,
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,1.43738,0,2,2,4,1,Stimuli/practiceStimuliSquare/practice1_s.png,Stimuli/practiceStimuliSquare/practice1_d.png,1,1,0.626515,,,,,,,,,,
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.73802,0,3,3,7,1,Stimuli/practiceStimuliSquare/practice4_s.png,Stimuli/practiceStimuliSquare/practice4_s.png,0,9,0.51355,,,,,,,,,,
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,1.08692,0,4,4,3,1,Stimuli/practiceStimuliSquare/practice4_s.png,Stimuli/practiceStimuliSquare/practice4_d.png,1,1,0.59742,,,,,,,,,,
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,1.125585,0,5,5,5,1,Stimuli/practiceStimuliSquare/practice2_s.png,Stimuli/practiceStimuliSquare/practice2_s.png,0,9,0.59004,,,,,,,,,,
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,1.219225,0,6,6,2,1,Stimuli/practiceStimuliSquare/practice3_s.png,Stimuli/practiceStimuliSquare/practice3_s.png,0,9,0.77303,,,,,,,,,,
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,1.120725,0,7,7,6,1,Stimuli/practiceStimuliSquare/practice3_s.png,Stimuli/practiceStimuliSquare/practice3_d.png,1,1,0.619855,,,,,,,,,,
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,2,2,2,1,Stimuli/practiceListSquares.xlsx,Instructions/instr_practice_A.png,Practice trials completed,,
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,1.23813,0,0,0,8,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_s_23_2D.png,0,9,0.558435,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,0,9,1,0.919465,0,1,1,16,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,0,9,0.640095,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,1,0,0.186035,0,2,2,9,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_d_23_2D.png,1,1,0.467545,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.958875,0,3,3,10,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_s_24_2D.png,0,9,0.68419,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,1.00556,0,4,4,12,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,0,9,0.53876,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.401395,0,5,5,0,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_s_19_2D.png,0,9,0.510555,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,1.071795,0,6,6,23,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_d_24_s_2D.png,1,1,0.72637,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,1.34169,0,7,7,15,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_d_20_s_2D.png,1,1,0.61668,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,1.40122,0,8,8,7,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_d_22_2D.png,1,1,0.448495,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,0.648275,0,9,9,6,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_s_22_2D.png,0,9,0.818695,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,1.435475,0,10,10,3,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_d_20_2D.png,1,1,0.49341,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.868955,0,11,11,11,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_d_24_2D.png,1,1,0.496585,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,0.76746,0,12,12,1,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_d_19_2D.png,1,1,0.60425,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,9,0,0.568795,0,13,13,18,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,0,9,0.510515,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,1.66193,0,14,14,17,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_d_21_s_2D.png,1,1,0.44513,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,1,0,3.43875,0,15,15,19,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_d_22_s_2D.png,1,1,0.476765,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,0.706515,0,16,16,5,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_d_21_2D.png,1,1,0.43769,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.79004,0,17,17,22,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,0,9,0.494985,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,0,9,1,0.82183,0,18,18,2,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_s_20_2D.png,0,9,0.49534,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.52034,0,19,19,4,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_s_21_2D.png,0,9,0.44255,,,,,,,,,c,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,9,0,0.728075,0,20,20,13,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_d_19_s_2D.png,1,1,0.51697,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,1,0,1.537975,0,21,21,14,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,0,9,0.42697,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,1.32494,0,22,22,20,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,0,9,0.5788,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,9,1,1.085515,0,23,23,21,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_d_23_s_2D.png,1,1,0.62187,,,,,,,,,s,2D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,3,3,3,1,Stimuli/trialListSquares4.xlsx,Instructions/instr_18.png,Progress: 48 of 192 trials completed,,
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,0,9,1,0.434425,0,0,0,16,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_s_9_s.png,0,9,0.40947,,,,,,,,,s,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,0.690085,0,1,1,13,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_d_7_s.png,1,1,0.8229,,,,,,,,,s,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,1,1,1,1,4.18947,0,2,2,1,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_d_7.png,1,1,0.66027,,,,,,,,,c,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,0,9,0,1.67405,0,3,3,11,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_d_12.png,1,1,0.644855,,,,,,,,,c,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,1,1,1.40134,0,4,4,0,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_s_7.png,0,9,0.5466,,,,,,,,,c,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,1.538245,0,5,5,19,1,Stimuli/testStimuliCube/6u_s_10_s.png,Stimuli/testStimuliCube/6u_d_10_s.png,1,1,0.51847,,,,,,,,,s,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.50775,0,6,6,2,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_s_8.png,0,9,0.454325,,,,,,,,,c,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,0.606185,0,7,7,5,1,Stimuli/testStimuliCube/6u_s_9.png,Stimuli/testStimuliCube/6u_d_9.png,1,1,0.475665,,,,,,,,,c,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,0.836025,0,8,8,3,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_d_8.png,1,1,0.356855,,,,,,,,,c,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,9,0,1.56222,0,9,9,20,1,Stimuli/testStimuliCube/6u_s_11_s.png,Stimuli/testStimuliCube/6u_s_11_s.png,0,9,0.484575,,,,,,,,,s,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,1.091115,0,10,10,10,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_s_12.png,0,9,1.08336,,,,,,,,,c,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,1.39292,0,11,11,15,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_d_8_s.png,1,1,0.37568,,,,,,,,,s,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,0,9,1,1.075185,0,12,12,23,1,Stimuli/testStimuliCube/6u_s_12_s.png,Stimuli/testStimuliCube/6u_d_12_s.png,1,1,0.484935,,,,,,,,,s,3D
,,,,,,,19,male,B,2020-05-21_07h25.05.484,Remembering_Displays,2020.1.2,Win32,60,9,1,9,1,0.83625,0,13,13,22,1,Stimuli/testStimuliCube/6u_s_12_s.png,Stimuli/testStimuliCube/6u_s_12_s.png,0,9,0.398615,,,,,,,,,s,3D
